Timestamp,Window_Title,Hour_of_Day,Day_of_Week,Is_Evening,Is_Early_Morning,Minute_of_Day,Session_Duration_Seconds,Total_Session_Duration_Seconds,Consecutive_Window_Count,Seconds_Since_Last_Switch,Total_Switches_So_Far,Unique_Windows_Last_10,Is_First_in_Hour,Cumulative_Work_Seconds,Time_Bucket,Switches_Last_15min,Switching_Rate_Per_Hour,Session_Length_vs_Average,Is_Extended_Session,Is_Brief_Session,Category,Confidence_Reason,App_Name,App_Type,Duration_Seconds,FQS_Score,Previous_Category,Switch_Cost,CSC_Score
2025-11-08 13:31:28,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,811,5,5,1,0,1,2,0,15890,Midday,48,192.0,0.052749719416386,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:31:33,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,811,5,10,1,0,2,2,0,15895,Midday,49,196.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:31:38,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,811,10,10,2,5,2,2,0,15900,Midday,49,196.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:31:43,Working with push protection from the command line - GitHub Docs - Google Chrome,13,Saturday,False,False,811,5,5,1,0,1,3,0,15905,Midday,49,196.0,0.052749719416386,False,True,High Load,"The user is actively engaged in understanding or implementing push protection using GitHub Docs, which involves problem-solving and technical understanding.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:31:48,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,811,5,10,1,0,2,3,0,15910,Midday,50,200.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:31:53,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,811,10,10,2,5,2,3,0,15915,Midday,50,200.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:31:58,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,811,5,5,1,0,1,3,0,15920,Midday,51,204.0,0.052749719416386,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:03,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,812,5,20,1,0,4,3,0,15925,Midday,52,208.0,0.2109988776655443,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:08,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,812,10,20,2,5,4,3,0,15930,Midday,52,208.0,0.2109988776655443,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:13,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,812,15,20,3,10,4,3,0,15935,Midday,52,208.0,0.2109988776655443,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:18,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,812,20,20,4,15,4,3,0,15940,Midday,52,208.0,0.2109988776655443,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:23,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,5,25,1,0,5,3,0,15945,Midday,53,212.0,0.2637485970819304,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:28,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,10,25,2,5,5,3,0,15950,Midday,53,212.0,0.2637485970819304,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:33,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,15,25,3,10,5,2,0,15955,Midday,53,212.0,0.2637485970819304,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:38,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,20,25,4,15,5,2,0,15960,Midday,53,212.0,0.2637485970819304,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:43,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,25,25,5,20,5,2,0,15965,Midday,53,212.0,0.2637485970819304,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:48,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,812,5,5,1,0,1,2,0,15970,Midday,54,216.0,0.052749719416386,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:53,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,5,10,1,0,2,2,0,15975,Midday,55,220.0,0.1054994388327721,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:32:58,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,812,10,10,2,5,2,2,0,15980,Midday,55,220.0,0.1054994388327721,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:33:03,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,813,5,10,1,0,2,2,0,15985,Midday,56,224.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:33:08,.gitignore - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,13,Saturday,False,False,813,10,10,2,5,2,2,0,15990,Midday,56,224.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work within Visual Studio Code, which involves editing a .gitignore file. This requires concentration and understanding of project structure, hence it's categorized as High Load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:33:13,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,813,5,15,1,0,3,2,0,15995,Midday,57,228.0,0.1582491582491582,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:33:18,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,813,10,15,2,5,3,2,0,16000,Midday,57,228.0,0.1582491582491582,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 13:33:23,Removing secrets before pushing to repository - Claude - Google Chrome,13,Saturday,False,False,813,15,15,3,10,3,2,0,16005,Midday,57,228.0,0.1582491582491582,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
